"seccion_censal","lat_centro","lon_centro"
"2807912062",40.38956346,-3.70864552
"2807912064",40.38808842,-3.70918332
"2807912065",40.38709127,-3.709488
"2807912066",40.38622997,-3.70731986
"2807912067",40.38586373,-3.71045361
"2807912069",40.38667001,-3.71138061
"2807912070",40.38767561,-3.7123207
"2807912071",40.38797796,-3.7137069
"2807912073",40.38601402,-3.71454744
"2807912074",40.38541656,-3.71459022
"2807912075",40.3839648,-3.7144369
"2807912077",40.38157531,-3.71713335
"2807912078",40.38221227,-3.71331868
"2807912079",40.38112856,-3.71498814
"2807912080",40.381169,-3.7125749
"2807912081",40.38008265,-3.71456541
"2807912082",40.3796405,-3.71216879
"2807912083",40.37886387,-3.71315759
"2807912084",40.37901974,-3.71473935
"2807912086",40.37577991,-3.70660025
"2807912087",40.37897593,-3.70558897
"2807912088",40.38160768,-3.70558121
"2807912089",40.38225068,-3.70694657
"2807912090",40.38051046,-3.70662352
"2807912091",40.38043585,-3.70961327
"2807912092",40.38219652,-3.7087594
"2807912093",40.38350044,-3.7095028
"2807912094",40.38473538,-3.70986202
"2807912096",40.38386869,-3.70661209
"2807912097",40.38511952,-3.70690038
"2807912098",40.37643043,-3.71604036
"2807912099",40.36504972,-3.70135904
"2807912100",40.36926524,-3.69228806
"2807912101",40.36534262,-3.71149161
"2807912102",40.36509839,-3.70710819
"2807912103",40.36873712,-3.68512825
"2807912104",40.36538889,-3.68891201
"2807912105",40.36691993,-3.68700066
"2807912106",40.36615593,-3.71728376
"2807912107",40.38386072,-3.69708066
"2807912108",40.3762492,-3.69718778
"2807913002",40.37320202,-3.65713733
"2807913003",40.37084906,-3.66044544
"2807913004",40.3725793,-3.66161433
"2807913005",40.37239701,-3.6596674
"2807913006",40.37473929,-3.65808654
"2807913007",40.3749804,-3.66004015
"2807913008",40.37561451,-3.66275892
"2807913010",40.37801627,-3.66447895
"2807913011",40.37616153,-3.66577017
"2807913012",40.37448076,-3.66628981
"2807913013",40.37367663,-3.66923773
"2807913014",40.37375038,-3.67498864
"2807913015",40.3755868,-3.66917118
"2807913016",40.37660438,-3.66761673
"2807913017",40.37804678,-3.66660617
"2807913018",40.37911166,-3.66787349
"2807913019",40.37739807,-3.67032607
"2807913021",40.37860361,-3.67170775
"2807913022",40.37985459,-3.66968231
"2807913023",40.38086804,-3.66823041
"2807913024",40.38159443,-3.66979194
"2807913025",40.37946017,-3.67284726
"2807913026",40.37881521,-3.67654227
"2807913027",40.37932451,-3.67837156
"2807913028",40.38016957,-3.67666531
"2807913029",40.38189084,-3.67468161
"2807913030",40.38021922,-3.67392392
"2807913031",40.3815952,-3.67117096
"2807913032",40.38252121,-3.67244846
"2807913033",40.38351476,-3.67060338
"2807913034",40.38456499,-3.67166338
"2807913035",40.38530879,-3.67315009
"2807913036",40.38672354,-3.67004087
"2807913037",40.38839745,-3.67066483
"2807913038",40.39050676,-3.67114367
"2807913039",40.39221894,-3.67179427
"2807913040",40.39364706,-3.67155245
"2807913041",40.39514129,-3.67059135
"2807913042",40.39703708,-3.66910364
"2807913043",40.3960328,-3.66697356
"2807913044",40.39435388,-3.66793604
"2807913045",40.39283327,-3.66846902
"2807913046",40.39137975,-3.66885015
"2807913047",40.38975012,-3.66870861
"2807913048",40.38838849,-3.66803527
"2807913049",40.39030163,-3.66603604
"2807913050",40.39211261,-3.66683621
"2807913052",40.39500263,-3.66543397
"2807913053",40.39429655,-3.66396349
"2807913054",40.39245137,-3.66506877
"2807913055",40.38834746,-3.66632278
"2807913056",40.38578428,-3.66481762
"2807913057",40.38659321,-3.6668978
"2807913058",40.38623624,-3.66903942
"2807913059",40.38500884,-3.66962296
"2807913060",40.38513613,-3.66841874
"2807913061",40.38446635,-3.66808407
"2807913062",40.38403824,-3.66768386
"2807913063",40.38336763,-3.66737861
"2807913064",40.38240038,-3.66717239
"2807913065",40.38201185,-3.66665693
"2807913066",40.3837179,-3.66585768
"2807913069",40.38207693,-3.66561749
"2807913074",40.38424737,-3.66294552
"2807913077",40.38959737,-3.66076307
"2807913078",40.38962164,-3.66224499
"2807913079",40.39107314,-3.66286736
"2807913080",40.39110954,-3.66394833
"2807913083",40.39330049,-3.66187589
"2807913084",40.39236311,-3.66013301
"2807913086",40.39091135,-3.65850692
"2807913087",40.3895934,-3.65763979
"2807913088",40.39008843,-3.65489102
"2807913089",40.38861026,-3.65638561
"2807913090",40.38789004,-3.65433677
"2807913091",40.38595819,-3.65358203
"2807913092",40.38707937,-3.65694244
"2807913094",40.384815,-3.65838938
"2807913103",40.37917998,-3.66040898
"2807913104",40.37946249,-3.66254323
"2807913108",40.38022229,-3.65086448
"2807913109",40.3814981,-3.64912974
"2807913110",40.38091793,-3.64790431
"2807913111",40.38135479,-3.6448461
"2807913112",40.38185767,-3.64582287
"2807913114",40.38262127,-3.64659568
"2807913115",40.3839553,-3.64570748
"2807913116",40.38227256,-3.64254466
"2807913117",40.38322632,-3.6397844
"2807913118",40.38321734,-3.64104878
"2807913119",40.38408687,-3.64192421
"2807913120",40.38543695,-3.64295774
"2807913121",40.38620779,-3.64466751
"2807913122",40.3878789,-3.64339931
"2807913123",40.38711174,-3.64168078
"2807913124",40.38637003,-3.64004281
"2807913125",40.38518513,-3.64092885
"2807913126",40.38423885,-3.63919879
"2807913127",40.38144969,-3.63090727
"2807913128",40.38806158,-3.63009917
"2807913129",40.3897349,-3.63729304
"2807913131",40.38950657,-3.63497458
"2807913132",40.39088828,-3.63503884
"2807913133",40.39193092,-3.63635999
"2807913134",40.3913183,-3.63784483
"2807913135",40.3929051,-3.63973786
"2807913136",40.39188788,-3.64065492
"2807913137",40.39063048,-3.64118461
"2807913138",40.38984019,-3.63940725
"2807913139",40.38964488,-3.64173051
"2807913140",40.38869214,-3.64151842
"2807913142",40.39322734,-3.64234129
"2807913143",40.39358866,-3.64449252
"2807913144",40.39130458,-3.64403727
"2807913145",40.3906044,-3.6459118
"2807913146",40.38796659,-3.64545227
"2807913147",40.38892791,-3.64666404
"2807913148",40.38765239,-3.64764614
"2807913150",40.38497067,-3.64915579
"2807913153",40.38554251,-3.65192091
"2807913154",40.38821877,-3.65181857
"2807913155",40.38673393,-3.64885584
"2807913156",40.3884237,-3.64930643
"2807913157",40.38970328,-3.64806884
"2807913158",40.39031149,-3.6510834
"2807913160",40.39343041,-3.64905247
"2807913161",40.39559918,-3.64908025
"2807913162",40.39500106,-3.64388122
"2807913163",40.39657809,-3.64779513
"2807913164",40.39703736,-3.64657065
"2807913166",40.39465923,-3.65546087
"2807913168",40.39377455,-3.65937555
"2807913169",40.39474991,-3.6593873
"2807913170",40.39563569,-3.6621612
"2807913171",40.39648116,-3.66202867
"2807913172",40.39593769,-3.6594224
"2807913173",40.3967811,-3.65901607
"2807913174",40.39733712,-3.66157998
"2807913175",40.39834648,-3.66112402
"2807913176",40.39803363,-3.65945467
"2807913177",40.39751034,-3.65809039
"2807913178",40.39779804,-3.65106133
"2807913179",40.39911994,-3.65352499
"2807913180",40.4007442,-3.65242748
"2807913181",40.4024337,-3.65402263
"2807913182",40.3994272,-3.65582798
"2807913183",40.39967198,-3.65940072
"2807913184",40.40392702,-3.65728724
"2807913185",40.40407766,-3.66051315
"2807913186",40.40466557,-3.66277366
"2807913187",40.40356656,-3.66455195
"2807913189",40.40197347,-3.6631786
"2807913190",40.40122234,-3.66534123
"2807913191",40.40096809,-3.66116935
"2807913192",40.39871726,-3.66295609
"2807913193",40.39999484,-3.66483369
"2807913194",40.39912761,-3.66551494
"2807913195",40.39841996,-3.66618247
"2807913196",40.39662787,-3.66402357
"2807913197",40.39779645,-3.666875
"2807913198",40.39206276,-3.65136367
"2807913199",40.3875967,-3.63842183
"2807913200",40.38272198,-3.65040668
"2807913201",40.40041567,-3.65101014
"2807913202",40.40146044,-3.65877002
"2807913203",40.37894973,-3.65667327
"2807913204",40.38057088,-3.65694886
"2807913205",40.38207091,-3.6571043
"2807913206",40.38714004,-3.66311512
"2807913207",40.38183134,-3.66120098
"2807913208",40.37760055,-3.6553928
"2807913209",40.38049531,-3.65418185
"2807913210",40.38277331,-3.65464299
"2807913211",40.38011395,-3.65211803
"2807913212",40.39912291,-3.65771843
"2807913213",40.38142852,-3.65906495
"2807913214",40.38351244,-3.6514549
"2807913215",40.38542779,-3.63829791
"2807913216",40.38035933,-3.64137547
"2807914001",40.39596699,-3.63841114
"2807914002",40.39515462,-3.63511725
"2807914003",40.39860859,-3.63543186
"2807914004",40.40171088,-3.63249338
"2807914005",40.40155708,-3.63445556
"2807914006",40.40317408,-3.63359856
"2807914010",40.41042482,-3.63814942
"2807914011",40.40770782,-3.63591939
"2807914012",40.4078256,-3.63738027
"2807914013",40.40786695,-3.63911827
"2807914014",40.40953959,-3.64250096
"2807914015",40.40960349,-3.64457376
"2807914016",40.41022866,-3.64547742
"2807914017",40.41040637,-3.64597702
"2807914018",40.41070555,-3.64672796
"2807914019",40.41098242,-3.64745979
"2807914020",40.41128448,-3.64844678
"2807914021",40.40961694,-3.64845626
"2807914022",40.4079773,-3.64729942
"2807914023",40.40722178,-3.648662
"2807914024",40.4065353,-3.6503057
"2807914025",40.40796806,-3.64995911
"2807914026",40.40834077,-3.65176668
"2807914027",40.40927529,-3.65122664
"2807914028",40.4106536,-3.65016027
"2807914029",40.41143723,-3.65102431
"2807914030",40.41078118,-3.65365132
"2807914031",40.40914329,-3.65557362
"2807914032",40.40843785,-3.6537894
"2807914033",40.40690088,-3.65306731
"2807914034",40.40609347,-3.65302589
"2807914035",40.40758826,-3.6550804
"2807914036",40.40749511,-3.65662818
"2807914037",40.40793331,-3.65980305
"2807914038",40.40902608,-3.65909422
"2807914039",40.40972728,-3.65729868
"2807914040",40.41231336,-3.6593774
"2807914041",40.4100918,-3.66004314
"2807914042",40.40941258,-3.66232761
"2807914043",40.4058658,-3.65743908
"2807914044",40.40433524,-3.64985738
"2807914045",40.40235739,-3.64888369
"2807914046",40.4014353,-3.64794239
"2807914047",40.40271753,-3.6472995
"2807914048",40.40314664,-3.64584437
"2807914049",40.40189187,-3.64400446
"2807914050",40.40178271,-3.64214104
"2807914051",40.39989169,-3.64332146
"2807914052",40.39996243,-3.64645784
"2807914053",40.3985002,-3.64533591
"2807914054",40.39775479,-3.64320663
"2807914055",40.39668551,-3.64070189
"2807914056",40.39856045,-3.64097721
"2807914057",40.4002134,-3.64070032
"2807914058",40.40147359,-3.63976863
"2807914059",40.39992895,-3.63813709
"2807914060",40.40254826,-3.63639085
"2807914061",40.40454243,-3.63883737
"2807914062",40.40324209,-3.63924468
"2807914063",40.40357759,-3.64139399
"2807914064",40.40535931,-3.64331122
"2807914065",40.4040708,-3.64342249
"2807914066",40.40485148,-3.64575622
"2807914067",40.40413927,-3.64641203
"2807914068",40.40507987,-3.6486079
"2807914069",40.40589288,-3.64938589
"2807914070",40.40630217,-3.64692286
"2807914071",40.40635459,-3.6451418
"2807914072",40.40795285,-3.64407362
"2807914073",40.40700464,-3.64296481
"2807914074",40.40594448,-3.64181818
"2807914075",40.40649546,-3.64037973
"2807914076",40.40758553,-3.6410067
"2807914077",40.40833549,-3.64149696
"2807914078",40.40900597,-3.6419454
"2807914079",40.39755263,-3.6303584
"2807914080",40.40984721,-3.63714247
"2807914081",40.41257011,-3.63897393
"2807914082",40.41597097,-3.65860481
"2807914083",40.41526624,-3.65452915
"2807914084",40.41149957,-3.65634764
"2807914085",40.40982636,-3.63527751
"2807914086",40.40592597,-3.63510556
"2807914087",40.41107036,-3.63639531
"2807914088",40.4025859,-3.63074774
"2807914089",40.40538346,-3.62673315
"2807914090",40.41011903,-3.62592205
"2807914091",40.40533582,-3.63092815
"2807914092",40.40139204,-3.62743827
"2807915001",40.42934488,-3.6596878
"2807915002",40.42527948,-3.65890333
"2807915003",40.42271018,-3.65802879
"2807915004",40.41924335,-3.65460784
"2807915005",40.41928509,-3.64137529
"2807915006",40.42102877,-3.65184317
"2807915007",40.42095707,-3.65301428
"2807915008",40.42117421,-3.65427873
"2807915009",40.42216441,-3.65392435
"2807915010",40.42273455,-3.65287326
"2807915011",40.42392673,-3.65180786
"2807915012",40.42328986,-3.65031306
"2807915013",40.42502203,-3.64915428
"2807915014",40.42639537,-3.64952116
"2807915015",40.42580333,-3.65128146
"2807915016",40.42364886,-3.65421978
"2807915017",40.42361597,-3.65652072
"2807915018",40.42370111,-3.65559246
"2807915019",40.42471858,-3.65485564
"2807915020",40.42522607,-3.65350106
"2807915021",40.42615057,-3.65283974
"2807915022",40.42702556,-3.65195947
"2807915023",40.4279535,-3.65094227
"2807915024",40.42831635,-3.65358173
"2807915025",40.42634881,-3.65449272
"2807915026",40.42481057,-3.65657181
"2807915027",40.42572074,-3.65676413
"2807915028",40.42661054,-3.65801648
"2807915029",40.42690399,-3.65605576
"2807915030",40.42888195,-3.65569175
"2807915031",40.42851318,-3.65717967
"2807915032",40.42853325,-3.65855994
"2807915033",40.43126807,-3.65717438
"2807915034",40.43089173,-3.65506789
"2807915035",40.42982148,-3.65347933
"2807915036",40.4311775,-3.65342259
"2807915037",40.43106518,-3.6522369
"2807915038",40.4296148,-3.65036012
"2807915039",40.43186006,-3.65113495
"2807915040",40.43174104,-3.64916441
"2807915041",40.42917282,-3.64851635
"2807915042",40.42858486,-3.64665465
"2807915043",40.43139336,-3.64755735
"2807915044",40.43191343,-3.64659653
"2807915045",40.43234366,-3.64564106
"2807915046",40.43260036,-3.64463089
"2807915047",40.43321697,-3.6443035
"2807915048",40.43336061,-3.6433691
"2807915049",40.43103773,-3.64309065
"2807915050",40.43023469,-3.64236547
"2807915051",40.42929599,-3.64490301
"2807915052",40.42780404,-3.64512748
"2807915053",40.42760564,-3.643615
"2807915054",40.42854697,-3.6424859
"2807915055",40.42896388,-3.64121627
"2807915056",40.43024171,-3.63949288
"2807915057",40.42822181,-3.63870304
"2807915058",40.42751097,-3.64085859
"2807915059",40.42670348,-3.64049735
"2807915060",40.42651302,-3.64260038
"2807915061",40.42536403,-3.64171015
"2807915062",40.42555271,-3.6377811
"2807915065",40.42353707,-3.6342315
"2807915066",40.421821,-3.63308225
"2807915067",40.42222807,-3.63042363
"2807915068",40.42164486,-3.62810362
"2807915069",40.41497642,-3.62388285
"2807915070",40.42553222,-3.63423617
"2807915071",40.42642235,-3.63152442
"2807915073",40.42882563,-3.63281251
"2807915074",40.427092,-3.63587787
"2807915075",40.42852903,-3.63638406
"2807915076",40.42936451,-3.63598638
"2807915077",40.43078134,-3.63722184
"2807915078",40.43099275,-3.63481467
"2807915079",40.43202206,-3.63525686
"2807915080",40.43301408,-3.63607443
"2807915081",40.43204009,-3.63799036
"2807915082",40.43338008,-3.63762995
"2807915083",40.43239393,-3.64076723
"2807915084",40.43355976,-3.6418663
"2807915085",40.43461579,-3.64220741
"2807915086",40.43573832,-3.64185964
"2807915087",40.43525126,-3.64026982
"2807915088",40.43383777,-3.63990053
"2807915089",40.43520697,-3.63902491
"2807915090",40.43575134,-3.63772849
"2807915092",40.44016889,-3.6381357
"2807915093",40.4383694,-3.64014308
"2807915094",40.44016229,-3.64115483
"2807915095",40.43964068,-3.64337974
"2807915096",40.43891639,-3.6449628
"2807915097",40.43827988,-3.64233638
"2807915098",40.43777345,-3.64363367
"2807915099",40.43684769,-3.64192607
"2807915100",40.43588419,-3.64388527
"2807915101",40.43710196,-3.64488266
"2807915102",40.43748074,-3.6468752
"2807915103",40.4365309,-3.64659468
"2807915104",40.43607873,-3.6484094
"2807915105",40.43497565,-3.64731539
"2807915106",40.4354136,-3.64546124
"2807915107",40.43428983,-3.64658945
"2807915108",40.43411821,-3.64841726
"2807915109",40.43335965,-3.65063928
"2807915110",40.43509463,-3.65046431
"2807915111",40.43431944,-3.65200189
"2807915112",40.43402709,-3.65423534
"2807915113",40.4328976,-3.65393099
"2807915114",40.43301861,-3.65639552
"2807915115",40.43262706,-3.65896663
"2807915116",40.43409107,-3.65843476
"2807915117",40.43499062,-3.65900125
"2807915118",40.43584712,-3.6587765
"2807915119",40.43554312,-3.65674645
"2807915120",40.43494062,-3.65683644
"2807915121",40.43451804,-3.65703628
"2807915122",40.43590021,-3.65312844
"2807915123",40.43795022,-3.65113775
"2807915124",40.43803092,-3.64880922
"2807915125",40.44081982,-3.64656808
"2807915126",40.44078643,-3.64428163
"2807915127",40.44223409,-3.64349827
"2807915128",40.44420789,-3.64297892
"2807915129",40.4412416,-3.64842117
"2807915130",40.43857947,-3.65204765
"2807915131",40.43652487,-3.65437759
"2807915132",40.43814828,-3.65717696
"2807915133",40.43987556,-3.65533901
"2807915134",40.44047837,-3.65363603
"2807915135",40.44067665,-3.65271667
"2807915136",40.43886757,-3.65308491
"2807915138",40.44127756,-3.65061708
"2807915139",40.44259807,-3.64891839
"2807915140",40.44285615,-3.64980263
"2807915141",40.44287198,-3.65158214
"2807915142",40.44438348,-3.65073542
"2807915143",40.44655711,-3.64874049
"2807915144",40.44517619,-3.6534066
"2807915145",40.44302813,-3.65452122
"2807915146",40.44181298,-3.65593036
"2807915147",40.44357442,-3.65754355
"2807915148",40.44798133,-3.65832443
"2807915149",40.44887403,-3.65565642
"2807915150",40.4505769,-3.65200571
"2807915151",40.45294297,-3.65686741
"2807915153",40.45265625,-3.66174244
"2807915154",40.45453821,-3.66187679
"2807915155",40.45621638,-3.65793907
"2807915156",40.45759882,-3.65947055
"2807915157",40.45832405,-3.6625092
"2807915158",40.46031145,-3.65961239
"2807915159",40.46433848,-3.66499694
"2807915160",40.46933049,-3.66696342
"2807915161",40.47463465,-3.67117356
"2807915162",40.47413015,-3.66654438
"2807915163",40.47731425,-3.66708956
"2807915164",40.47934789,-3.66707274
"2807915165",40.47897565,-3.6688799
"2807915166",40.47916532,-3.67006718
"2807915167",40.47993261,-3.67284206
"2807915168",40.48105233,-3.67004163
"2807915170",40.48234359,-3.66688479
"2807915171",40.48286883,-3.6622851
"2807915172",40.47775624,-3.67028395
"2807915173",40.48297715,-3.67103725
"2807915174",40.45480483,-3.65390746
"2807915175",40.45324022,-3.65915726
"2807915176",40.4803013,-3.66406123
"2807915177",40.42005749,-3.62783283
"2807915178",40.44711574,-3.6603796
"2807915179",40.41899489,-3.62605865
"2807915180",40.45040956,-3.66134746
"2807915181",40.41847961,-3.62907674
"2807915182",40.48176414,-3.66452745
"2807916001",40.45210852,-3.60995761
"2807916002",40.45293853,-3.62010277
"2807916003",40.45905278,-3.62380685
"2807916004",40.4538531,-3.64270487
"2807916005",40.45546255,-3.64944484
"2807916006",40.45845097,-3.64970242
"2807916007",40.46156452,-3.65579992
"2807916008",40.46163868,-3.65170291
"2807916009",40.46026008,-3.65079973
"2807916011",40.46175665,-3.64891657
"2807916012",40.4615282,-3.6468036
"2807916013",40.46267541,-3.64577815
"2807916014",40.46189141,-3.64438096
"2807916015",40.45992813,-3.64491499
"2807916016",40.46078065,-3.64258109
"2807916017",40.46319291,-3.6435019
"2807916018",40.46404065,-3.64248962
"2807916019",40.46391514,-3.64058412
"2807916020",40.46275664,-3.639887
"2807916021",40.46440811,-3.63758784
"2807916022",40.46385492,-3.63439666
"2807916024",40.46372452,-3.63147293
"2807916025",40.46528713,-3.62783837
"2807916026",40.46580939,-3.62997442
"2807916027",40.46718012,-3.63049346
"2807916028",40.46769717,-3.63226637
"2807916029",40.46679691,-3.6326933
"2807916030",40.46558691,-3.63317131
"2807916031",40.46688834,-3.63538569
"2807916032",40.46696636,-3.63826093
"2807916033",40.46657279,-3.64475027
"2807916034",40.46511227,-3.6489143
"2807916035",40.4649806,-3.65402126
"2807916036",40.46673701,-3.65978375
"2807916037",40.46773279,-3.65497691
"2807916038",40.46970845,-3.65510537
"2807916039",40.47078037,-3.65320725
"2807916040",40.47142393,-3.65182779
"2807916041",40.47214727,-3.65028271
"2807916042",40.47168703,-3.64918675
"2807916043",40.4705234,-3.64967089
"2807916044",40.46881784,-3.6513803
"2807916045",40.46874139,-3.64886259
"2807916046",40.46991221,-3.64487879
"2807916047",40.47127884,-3.64717861
"2807916048",40.47154361,-3.64300518
"2807916049",40.470291,-3.63640947
"2807916050",40.46968509,-3.63263507
"2807916051",40.4721039,-3.63279811
"2807916052",40.47272743,-3.63524679
"2807916053",40.47369055,-3.6355469
"2807916054",40.47485185,-3.63612181
"2807916055",40.47563255,-3.63829055
"2807916056",40.4741501,-3.63817346
"2807916057",40.47298168,-3.63839078
"2807916058",40.47375097,-3.64110355
"2807916059",40.47515161,-3.64236372
"2807916060",40.47531969,-3.64507189
"2807916061",40.47621191,-3.64194714
"2807916062",40.47767375,-3.64075016
"2807916063",40.47755625,-3.64308329
"2807916064",40.47788962,-3.64472501
"2807916065",40.47960428,-3.64548608
"2807916066",40.47868336,-3.64617822
"2807916067",40.47730099,-3.64758595
"2807916069",40.47892767,-3.65047839
"2807916070",40.4749649,-3.65419921
"2807916071",40.47630727,-3.65169381
"2807916072",40.47650884,-3.6500195
"2807916073",40.47526776,-3.64950374
"2807916074",40.47451733,-3.64694622
"2807916075",40.47376386,-3.64959459
"2807916076",40.47342601,-3.65209356
"2807916077",40.473027,-3.65435472
"2807916078",40.47196792,-3.65558945
"2807916079",40.47369494,-3.65848394
"2807916080",40.47070298,-3.66125559
"2807916081",40.47108591,-3.66357806
"2807916082",40.47337143,-3.66151167
"2807916083",40.47561804,-3.66344321
"2807916085",40.47828919,-3.66314277
"2807916086",40.47992612,-3.6614534
"2807916087",40.4795096,-3.65888079
"2807916088",40.47736417,-3.66023276
"2807916089",40.47637076,-3.65668854
"2807916090",40.48024364,-3.65570545
"2807916091",40.50038943,-3.64350923
"2807916092",40.4885882,-3.66497781
"2807916093",40.48875436,-3.66279059
"2807916096",40.47443213,-3.62961507
"2807916097",40.47160517,-3.63682162
"2807916098",40.4658414,-3.64072195
"2807916099",40.4883351,-3.6608214
"2807916100",40.46818536,-3.63564003
"2807916101",40.46822319,-3.63998199
"2807916102",40.45965324,-3.63644173
"2807916103",40.4529287,-3.63174079
"2807916104",40.46213665,-3.6302577
"2807916105",40.4524441,-3.61626755
"2807916106",40.48626316,-3.66732115
"2807916107",40.4940675,-3.62270842
"2807916108",40.49507952,-3.65442291
"2807916109",40.48318595,-3.65130664
"2807916110",40.48946529,-3.65158034
"2807916111",40.49205675,-3.65768135
"2807916112",40.48749,-3.65601958
"2807916113",40.45823926,-3.6297647
"2807916114",40.50224265,-3.65325495
"2807916115",40.49345986,-3.66003527
"2807916116",40.48547637,-3.64953809
"2807916117",40.4921639,-3.65383373
"2807916118",40.48603628,-3.65605583
"2807916119",40.49383233,-3.66311288
"2807916120",40.49052776,-3.64705889
"2807917002",40.34276103,-3.71628408
"2807917003",40.34293061,-3.71367371
"2807917004",40.34440439,-3.7121482
"2807917005",40.34454747,-3.71038893
"2807917006",40.34296185,-3.71130831
"2807917007",40.34188533,-3.71153453
"2807917008",40.34270704,-3.70823681
"2807917009",40.34391924,-3.7084618
"2807917010",40.34482376,-3.70818518
"2807917011",40.34602509,-3.7075098
"2807917012",40.34570582,-3.71069448
"2807917013",40.34532127,-3.7131586
"2807917014",40.34461704,-3.71443609
"2807917015",40.34439161,-3.71579715
"2807917016",40.34434343,-3.71677386
"2807917017",40.3468046,-3.71534827
"2807917018",40.34653238,-3.71420606
"2807917019",40.34654358,-3.71212858
"2807917020",40.34840519,-3.71221303
"2807917021",40.35308188,-3.71672978
"2807917022",40.34963951,-3.70898122
"2807917023",40.34759053,-3.7098669
"2807917024",40.3479414,-3.70762718
"2807917025",40.34795562,-3.70565631
"2807917026",40.347483,-3.70426798
"2807917027",40.34565889,-3.70399564
"2807917028",40.3444097,-3.70572111
"2807917029",40.34641861,-3.70248579
"2807917031",40.34632238,-3.68641615
"2807917032",40.34314673,-3.6866088
"2807917033",40.34208348,-3.68752209
"2807917035",40.34445508,-3.6879473
"2807917036",40.34456002,-3.68966891
"2807917037",40.34448284,-3.69140892
"2807917038",40.342804,-3.69097172
"2807917039",40.34076492,-3.69158951
"2807917041",40.33718275,-3.68885758
"2807917042",40.34041156,-3.68718214
"2807917043",40.34152478,-3.68531636
"2807917045",40.3511799,-3.67583441
"2807917046",40.35292597,-3.68094317
"2807917047",40.35542219,-3.68237071
"2807917048",40.36133383,-3.68643147
"2807917049",40.35614202,-3.69031493
"2807917050",40.3559158,-3.69223762
"2807917051",40.35468896,-3.69205814
"2807917052",40.35527832,-3.69024812
"2807917053",40.35409114,-3.69025112
"2807917054",40.35304488,-3.69204958
"2807917055",40.35261112,-3.68976149
"2807917057",40.35272634,-3.68617134
"2807917058",40.35160946,-3.6847983
"2807917059",40.35075978,-3.68631525
"2807917060",40.34864543,-3.6866134
"2807917061",40.34790084,-3.69004943
"2807917062",40.34914545,-3.68807972
"2807917063",40.35061649,-3.68782563
"2807917064",40.3507701,-3.6895568
"2807917065",40.35067151,-3.69142193
"2807917066",40.34831871,-3.69140178
"2807917068",40.34833001,-3.69592363
"2807917069",40.34979474,-3.70011205
"2807917070",40.35105237,-3.70077185
"2807917071",40.35127158,-3.69756922
"2807917072",40.35195416,-3.69578927
"2807917073",40.35198664,-3.69407981
"2807917074",40.35468126,-3.69374431
"2807917075",40.35545519,-3.6957195
"2807917076",40.35352509,-3.69576219
"2807917078",40.35412888,-3.69764459
"2807917079",40.35388739,-3.69888479
"2807917080",40.35758925,-3.70313555
"2807917082",40.35574217,-3.699096
"2807917083",40.3572524,-3.69852849
"2807917084",40.35704422,-3.69579464
"2807917085",40.35770106,-3.69387909
"2807917086",40.35998648,-3.69407271
"2807917087",40.35897646,-3.69594861
"2807917089",40.35927047,-3.69813247
"2807917090",40.36130207,-3.69952336
"2807917091",40.36098864,-3.69601467
"2807917092",40.36327893,-3.69510995
"2807917093",40.36228221,-3.69670111
"2807917094",40.36281694,-3.69810608
"2807917095",40.36346443,-3.69864279
"2807917096",40.35843707,-3.69064357
"2807917097",40.35640854,-3.68790189
"2807917098",40.35092138,-3.71009771
"2807917099",40.35268145,-3.7126854
"2807917100",40.3484175,-3.71404463
"2807917101",40.35189693,-3.68090025
"2807917102",40.35231145,-3.70101651
"2807917103",40.35412526,-3.68725223
"2807917104",40.36186489,-3.69170777
"2807917105",40.35849524,-3.68614645
"2807917106",40.33284056,-3.70486067
"2807917107",40.3441985,-3.67662156
"2807917108",40.35546676,-3.68548131
"2807917109",40.34318987,-3.70558493
"2807917110",40.3469808,-3.67711893
"2807917111",40.3342778,-3.67610026
"2807917112",40.35783538,-3.68339646
"2807918002",40.37802325,-3.62805487
"2807918003",40.3779399,-3.6264555
"2807918004",40.37869039,-3.62535514
"2807918005",40.37980227,-3.62604364
"2807918006",40.37973737,-3.62368983
"2807918007",40.381064,-3.62405976
"2807918008",40.38179823,-3.62243096
"2807918009",40.3812185,-3.62027254
"2807918010",40.38210954,-3.61919028
"2807918011",40.38003234,-3.61904796
"2807918012",40.37846073,-3.61829719
"2807918013",40.37850447,-3.62044418
"2807918014",40.37809353,-3.6220945
"2807918015",40.37746864,-3.62403085
"2807918016",40.37610833,-3.62318818
"2807918017",40.37552914,-3.62214187
"2807918018",40.37459087,-3.62137248
"2807918019",40.37318082,-3.62097255
"2807918020",40.37100425,-3.61991908
"2807918021",40.37298878,-3.61696523
"2807918022",40.37389715,-3.61878382
"2807918023",40.37544176,-3.61935921
"2807918024",40.37711853,-3.61890756
"2807918025",40.37020004,-3.61858316
"2807918026",40.38029317,-3.61462323
"2807918027",40.38594751,-3.61774141
"2807918028",40.38475269,-3.60698711
"2807918029",40.38364198,-3.6097847
"2807918030",40.38182511,-3.60867725
"2807918031",40.38347953,-3.60588312
"2807918032",40.38196617,-3.6058558
"2807918033",40.38088321,-3.60447483
"2807918034",40.38022686,-3.60676284
"2807918035",40.37979606,-3.60826162
"2807918036",40.37972276,-3.61058152
"2807918037",40.38198605,-3.61140595
